,Sequence_282,Sequence_281,Sequence_280,Sequence_279,Sequence_278,Sequence_277,Sequence_276,Sequence_275,Sequence_274,Sequence_273,Sequence_272,Sequence_271,Sequence_270,Sequence_269,Sequence_268,Sequence_267,Sequence_266,Sequence_265,Sequence_264,Sequence_263,Sequence_262,Sequence_261,Sequence_260,Sequence_259,Sequence_258,Sequence_257,Sequence_256,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_254,49.2324063,41.20249113,5.2669212,7.81680098,42.63009779,13.79603686,43.02926108,37.29790989,44.76065471,9.80735592,27.64688597,52.81310295,8.28817003,47.70988917,46.36686642,20.95303616,5.6545858,3.97278202,7.79098006,5.37112326,13.19665931,48.74282793,50.66171067,50.1106092,7.26295092,5.70429958,54.51093967,8.30241012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_253,9.58114757,1.58641693,2.47508089,2.61526514,2.6588155,2.6776771,1.67058898,1.49958646,4.24738517,4.50172011,9.84372775,6.3408115,2.97551456,3.15567714,3.33247109,3.54579214,3.10494796,3.40074585,3.49100764,2.68643423,3.83547555,3.59601754,3.20779807,2.82739434,50.66887346,48.54606008,1.51630859,15.7410341,45.73868494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_252,4.31902459,1.83843285,2.11911704,2.22905421,2.2139311,2.29470076,1.81148135,1.56915633,4.63289338,4.40649972,9.98416432,4.3489181,2.63254646,2.80420113,2.89665986,3.10765401,2.59794432,2.90530588,3.64484273,2.74229795,4.04062424,3.56726368,3.08948711,2.901055,50.66858336,49.32130048,2.35360656,14.34595378,45.54332613,0.08870106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_251,35.66498407,1.5020249,2.72721965,2.03457405,2.08648595,2.55864043,1.6084943,1.4396068,3.99884203,4.97852556,12.6553408,8.08464904,2.8499478,3.56943369,3.47346642,4.07742959,3.49600974,2.35145995,3.06922595,2.96022961,3.31319927,4.04322447,2.89821687,3.0206202,51.35645314,48.69980516,2.09769995,21.5522404,39.73923573,0.27724042,0.39966656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_250,29.63156919,1.17056501,3.00234583,2.39029543,2.43418609,2.42538653,1.34435046,1.20467415,5.00689758,5.36467577,9.88413804,16.44453223,3.63293877,3.4693996,4.08456517,4.21782849,3.14265496,3.55644705,3.16765006,2.88821315,3.41312301,3.9958099,3.75756655,3.01242266,50.5569953,48.77134411,1.43690034,16.47301697,40.02022516,0.20825414,0.32052765,0.20591105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_249,4.3700982,1.86160555,1.60987788,1.84240571,1.79098049,1.64836972,2.11107114,2.33248485,3.86729035,52.54068577,51.48886859,2.8258805,3.73611894,4.71464393,2.23999214,3.88782021,4.02068883,2.54897549,4.02736519,3.67002789,3.47161789,4.09139606,2.50016383,4.50875395,7.39075964,50.58360907,8.94547911,51.71132787,43.43294708,1.87325082,1.61156536,1.96770775,2.35744327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_248,25.13775861,1.65830505,2.52750203,2.19730315,2.38025364,2.38147648,1.28256831,1.25494336,2.76880298,34.9094371,15.33049833,12.73053968,3.74190227,3.38252659,3.8457785,8.32132975,3.94385646,4.68885326,2.95964645,2.40853062,2.88861867,4.91217296,3.85878568,2.40108616,51.85612023,49.85847288,51.27455475,46.14512814,15.02269925,1.83543649,1.95964368,1.51824731,1.74153993,3.33841724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_247,41.44110502,0.83250376,0.99299986,1.0902445,0.83474402,1.01958382,0.91090107,0.99471739,3.17190619,8.70924598,4.81293897,3.78676193,2.3218939,2.45816907,2.6118951,2.43922121,1.8335173,2.53072593,2.67056437,2.26111251,2.63655044,2.55401521,4.44361104,2.86615857,51.63165688,47.49121259,52.15550326,10.3602775,47.06794508,2.27068338,2.41384756,2.66413125,2.62604415,2.65754366,2.04513429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_246,15.9378105,4.20115022,4.32822788,4.42186626,3.65679811,4.20715016,3.08077185,3.70215279,5.35039243,49.8716668,6.0935031,51.59871107,3.55480881,5.30986734,8.21934987,5.31168721,4.42057681,4.17367367,3.3768866,3.26726196,3.41417839,5.06624241,5.5628498,4.10866278,10.71440496,49.41145726,5.220971,53.21436518,44.6655332,3.61756982,3.76147066,3.83934284,3.74042357,6.13901554,4.58541211,2.45543269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_245,36.05176822,2.14445758,2.80407623,2.01675537,2.08372107,2.52952936,2.45801522,2.30247389,2.89855196,20.45216176,5.94593313,3.32576183,5.1677867,4.80936343,3.04524649,8.68960207,49.48873026,48.85569133,2.04692807,2.61762583,2.46035368,4.6393328,4.50896795,3.68260251,46.84846255,51.01407307,51.5233642,46.01623447,49.25988308,2.18078569,2.07326102,1.59873545,1.99620585,4.45573057,2.36479514,3.70983662,4.23097377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_244,52.69654919,3.17952116,3.20602233,3.71371744,3.12123296,3.33265037,3.1083146,3.99269194,49.98522598,6.44554534,7.33223419,3.65871711,4.91349681,5.66553792,3.99928485,7.61344605,43.58548353,4.24709489,2.66555893,3.55819213,2.83654042,2.63644867,50.65861126,5.71578313,54.38633383,54.24812481,55.11816151,8.66382488,31.89129917,4.19941204,4.83155064,4.28697447,6.37059405,1.74987349,3.77482945,3.17920939,5.45159164,5.05178809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_243,32.37399521,0.40760527,0.71443191,0.6089178,0.62208817,0.45620424,0.6239051,0.75531376,3.40084765,27.04902793,3.26533378,3.74768832,3.5182524,3.89253257,3.0581112,4.07507864,2.73774082,5.35098347,2.46790264,2.3874074,2.5803929,2.83870081,4.38455718,3.03779114,7.34490278,50.06246975,52.05837305,46.02366242,13.03731776,1.9366449,2.2011211,1.84021866,1.79230878,1.81385423,1.76463157,1.05595563,2.88920406,2.07352142,2.34314746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_242,32.37399521,0.40760527,0.68572033,0.51079401,0.52236191,0.45620424,0.6239051,0.75531376,3.6487733,26.85109327,3.1589828,3.59427,3.69947611,3.9959287,3.19863928,3.7978368,2.68931724,4.61049615,2.59257801,2.28658363,2.69031543,3.13136334,4.65923265,3.11205185,40.54814451,49.92304653,52.7735374,46.02366242,12.93825418,1.9366449,2.2011211,2.03369383,1.79230878,2.12799423,1.98295362,1.0876135,2.67065614,2.1862919,2.69478247,0.13820563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_241,14.82530103,2.43197963,5.21743755,3.51506283,3.48487551,3.97120767,3.50856622,3.20701234,45.79366547,6.1701002,5.28325069,52.87380161,3.52291257,2.84905519,3.41006687,3.47462072,48.82571519,4.49691245,3.19663329,2.99338501,3.30071703,5.81370386,5.82631496,8.74361402,51.83729043,20.31132615,4.13581504,4.02604327,46.42017659,3.28228448,3.20230066,2.16274988,2.88939868,5.05883068,5.32016142,4.37059968,7.10991421,2.7855349,4.94377587,4.06985969,4.04695346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_240,52.28694657,4.0501251,4.43892089,5.06529799,4.910757,3.64744566,3.93168138,2.88674833,52.35998791,49.20479866,4.92681572,55.09074076,5.13445397,11.85298166,4.13875195,5.54898502,45.50603951,51.27676855,2.81467903,5.39979285,3.24690496,1.7605769,3.83327751,8.0260531,39.25014441,55.20618698,8.25147983,5.32703484,49.70984916,4.81795244,5.01880958,5.04852649,6.60031126,5.48699898,7.91897317,3.17833181,4.47799758,8.00839441,4.0238055,3.04697778,3.31445119,4.7460797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_239,5.81222196,4.84109929,4.60870578,5.95695488,5.76578807,6.06738846,4.12097884,4.2598469,4.11813986,51.25941319,46.39117741,5.34327569,7.65198339,40.31133314,7.02583901,8.31591099,5.78552207,14.61531516,7.3719048,20.11197181,7.19993252,4.0940607,3.02665795,51.65371639,49.54612947,51.46556877,4.04016137,43.77056265,9.91742285,3.67173592,3.97860181,3.0273206,3.98235809,3.41598507,5.18067424,6.57827714,15.38416909,9.10710609,37.53391175,6.10319245,6.53110126,46.45925959,3.46860024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_238,5.73150341,1.7118642,1.71949445,1.71949445,1.54318549,1.97062118,1.69479412,1.60658254,6.3541801,32.37798499,34.9710824,3.61463677,4.44440232,7.51716472,3.25059208,4.4824613,2.53573152,3.1549883,1.55986698,2.72252201,1.67468981,2.38411903,2.13541148,2.40178188,19.55742378,43.12240855,3.60907605,46.66659402,45.58359501,1.52870685,1.85345845,1.29489134,2.04520283,1.79830789,2.39501302,2.58620905,3.04088878,3.31377634,2.60020962,1.98506148,1.76610992,3.91696037,2.69876545,4.22842448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_237,44.88329945,1.98801173,6.22308012,?,50.5728746,5.9457287,3.57918582,2.97918128,3.52962099,8.29751211,5.03147523,54.90591294,18.53050114,40.06643409,40.25635813,7.59179396,46.76729189,4.73070985,53.51574218,52.94741143,53.26381397,11.49210967,4.90480969,4.6576863,9.37726959,4.64980762,9.42145413,3.83780861,50.0465174,7.4840517,8.50593179,9.22553778,7.49021653,44.1681392,33.23632156,2.95266766,9.62391832,45.79145733,9.3266767,45.65806538,46.28066985,5.62412985,10.5037127,45.88891978,4.12490847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_236,45.62675159,2.19157132,3.73626654,3.10877714,3.05498091,3.39288318,3.41821025,3.21420728,5.29861409,14.30373346,48.53897343,4.85376898,5.55334834,4.22279678,4.06733926,8.10735604,9.22007793,3.61430311,2.01698579,5.0353028,2.23310661,4.10053974,5.80531515,3.50418456,51.39245918,49.41596084,50.85334931,51.06448799,47.40387587,2.77893528,3.09581711,2.35589335,2.76664436,2.41521625,2.48307989,2.58501359,3.13663095,2.86540766,1.35343966,2.4100127,2.71094299,3.83039326,3.80496758,44.90465332,2.87509959,4.30380145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_235,10.24192975,2.81352564,2.93074758,3.64998279,3.64998279,4.57571486,3.20715167,3.20715167,8.82174688,3.13206539,4.61301436,1.93843887,3.43565203,3.4140877,4.62683416,4.71255682,4.33472567,3.91610596,1.81028492,1.77652402,1.93327487,3.04962831,1.90483549,1.67428226,49.46835383,51.31367413,20.33261211,53.55864767,3.11797296,1.63604884,2.01833453,1.57224622,2.28640417,2.9921934,2.1066298,3.3638491,2.06747621,3.42644084,3.43548125,2.98855197,2.81921886,1.88961654,2.38315252,7.71385623,1.61795126,5.5750847,3.43871894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_234,43.57408185,1.77758241,3.29234918,4.42838952,2.74229564,5.11521287,3.12817638,4.19058103,5.21232932,6.93821225,5.53434444,53.59475336,7.98400745,48.3085805,44.05999794,6.46217503,6.46263292,8.04047592,2.5201735,3.0864241,2.25208642,2.66389476,6.75334377,7.21405233,8.86831753,9.44686042,25.25863888,9.30245744,7.63903578,39.26069252,40.05102402,34.84184221,35.58028537,3.7490976,45.47485612,13.69214241,3.47960028,4.007341,3.43668427,3.32761889,3.9276723,41.64074845,53.30225265,4.55273113,2.74031702,36.78724003,4.01992922,1.6305077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_233,53.87524806,1.4021724,1.17938493,1.46795308,1.46795308,1.10948914,1.27856522,1.27856522,5.59601842,6.64624417,2.32666971,3.87631345,5.37462347,5.50985612,2.45797061,34.36497283,6.5754821,52.02156242,3.80541141,2.72650866,3.80541141,2.28251793,5.08152877,2.50080027,53.43495755,49.0854607,54.09008996,29.34530095,6.472735,2.84187893,2.52012175,3.73851416,3.40848228,3.16637587,3.56733154,2.49841047,8.56994131,3.26256652,6.77589802,1.58536099,1.71284406,5.70569514,6.05345454,5.02106229,4.4996983,11.92669688,4.57900521,5.54855731,4.21728627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_232,43.21511569,3.71363547,3.75603279,3.75603279,3.90270745,2.58274368,4.15066763,3.77439408,9.45895088,42.63488253,37.95837349,4.39201861,6.3654495,47.87956562,5.84216233,6.39841774,1.89388152,9.65259302,39.33645294,35.98166697,38.77235264,8.66765592,4.27558887,7.67161162,5.90730239,8.56881316,46.6612791,7.71509973,3.91540818,4.31963817,3.3878011,5.6256068,3.84255129,4.24928572,11.0095692,5.27752973,3.38452527,3.91419644,45.47873584,3.46088442,3.55633411,49.4949488,51.1953481,4.48450215,4.41349085,50.25286234,8.8722482,9.4656811,4.54827749,3.07792069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_231,7.34418882,3.40379983,2.4634746,2.84859524,2.68427346,3.35432443,2.97985996,2.97985996,4.54199528,43.89977858,9.2641388,4.0275649,2.39134681,4.65366174,3.57139249,2.28952668,2.6570895,3.24629561,7.65314927,5.5110816,6.99326264,5.95415502,2.02246693,1.9063042,48.93693307,48.8526486,3.72367282,49.24229958,4.79932615,2.24786217,2.06159327,3.05219576,2.88350884,2.93775671,4.23957056,3.44037233,2.82870206,5.16335528,8.82241134,3.67074628,3.59997563,6.2245285,6.92727929,4.14226717,2.04783242,3.16682375,4.51507377,2.9663649,4.08326936,3.80095055,2.83823744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
