,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_69,3.77545,2.95559,7.61571,10.5794,41.86905,5.40335,52.87859,32.10452,23.59942,8.10014,1.64415,3.57016,7.61068,6.07885,6.68798,4.60302,28.13079,5.43386,44.69101,5.04981,19.81813,4.48476,34.6974,39.44863,53.42101,24.62808,7.60336,7.0718,20.63206,44.42307,5.58357,22.61064,22.91395,8.08276,2.60609,41.2342,5.27845,4.23372,4.57013,6.14529,46.3486,2.92293,3.28025,3.03314,9.95629,3.89821,5.49673,2.68834,6.63416,3.47884,4.02289,6.42034,15.94143,3.34906,47.3637,20.01035,5.20838,45.51484,4.80959,9.59433,2.64776,7.83901,5.82307,9.79215,26.19432,7.4301,4.19778,3.00343,54.19994,2.81955,11.54307,8.1376,5.14013,1.64006,2.39281,5.101,12.87077,5.28437,43.31274,6.05064,6.32127,7.38224,3.47048,36.12024,2.7486,5.68556,4.03115,9.12878,12.67422,2.98073,4.09279,4.34088,15.95815,4.90979,18.85107,11.5692,3.14189,3.31263,18.00301,4.24219,48.3032,3.98478,2.0308,16.76371,10.47244,3.89852,5.93842,4.3004,4.03979,6.50601,5.41507,8.32314,3.29953,23.18645,1.96969,55.88791,2.90917,45.12389,54.16786,54.53623,16.66897,26.18604,2.47218,19.04592,5.91895,6.88172,7.84594,27.15266,3.12788,4.33983,6.8919,3.31371,2.7535,2.61506,36.85597,3.98359,3.4806,3.19004,46.78998,22.12657,2.93496,13.57982,2.35374,13.78036,5.54958,3.97839,50.39372,2.93951,4.00752,14.68805,14.30065,3.10122,11.03939,1.62662,1.99476,3.80619,5.382,2.86026,22.10484,35.73139,3.66395,49.30087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_68,46.70819,50.21269,51.29052,8.63761,13.86169,52.85564,55.48815,48.59907,11.5541,50.9729,49.33914,10.85818,46.56276,51.94792,7.95834,49.08487,49.52594,16.32808,10.37772,9.08421,21.32652,4.81707,5.22934,48.83444,16.15432,48.51139,10.172,7.28233,7.55731,16.69938,6.01361,7.17479,7.04528,8.71108,50.10754,48.72203,52.71787,47.80727,41.50848,7.95564,4.2335,50.88114,7.39574,6.07666,52.26863,47.91466,49.46923,52.11678,6.3029,9.5232,8.52184,52.40272,50.69777,49.40318,4.38847,10.28923,46.35383,19.77511,51.94735,5.24007,8.28449,50.06693,15.03011,49.56491,18.60063,50.91868,7.36044,47.7112,12.49929,50.54698,5.66312,49.01139,6.45828,4.42301,48.08372,9.87069,8.99943,3.73249,51.04095,46.57453,13.56284,51.48447,4.71586,6.63345,4.05296,51.96148,47.00304,6.57297,54.30401,49.03689,3.24928,3.55007,4.76366,13.77993,50.96897,5.67306,48.18023,44.18456,50.63409,5.80766,51.83387,53.71587,48.13262,8.60048,7.99654,49.44342,50.76994,4.83717,48.39921,48.74838,7.65771,10.37029,8.5155,51.89203,47.38983,9.25391,8.33784,11.51203,6.51324,12.48901,45.90499,47.28446,53.02411,13.55597,50.08123,8.28275,52.68997,49.42941,5.71859,9.08784,3.41001,49.08606,13.9771,2.15586,48.71127,5.89367,7.96989,6.08953,11.78539,10.70524,15.91422,48.39014,19.6001,47.62848,4.08781,44.59924,7.26216,49.03844,45.74186,6.2223,12.74757,51.59565,44.06749,5.6581,43.28496,10.149,48.02609,49.75038,48.20567,52.21865,46.76544,8.59226,49.58584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_67,0.92912,7.82956,16.30308,2.85245,3.90891,0.93335,46.31785,2.99037,1.0391,1.39051,6.46946,3.12929,10.25798,4.56829,38.73936,2.10125,1.34319,7.6448,2.31671,3.055,2.13426,6.85444,4.28029,2.91684,50.64851,1.5482,5.93045,2.15813,1.96969,4.75263,46.25938,3.46286,2.36959,4.05192,3.19344,41.43852,3.27666,6.23988,6.67479,5.42201,3.15922,3.21403,1.56397,1.49302,3.41621,7.11706,2.79974,2.34979,49.09951,5.67081,1.17862,5.65193,1.26165,1.60604,45.89952,4.69181,3.74724,3.6163,2.29688,2.97281,1.19811,41.173,4.16766,3.34989,5.34811,1.8149,1.53268,1.25533,56.69331,8.05496,0.99868,4.25726,6.51584,1.66779,2.49319,5.25734,52.06507,8.28831,3.20158,1.07818,6.96751,2.74906,8.01446,8.0807,8.81644,2.69533,3.43507,6.98584,58.37441,14.43909,5.25272,50.6694,22.75106,2.64352,5.86313,51.73684,2.98355,2.41247,2.64682,2.83511,48.03385,12.39333,1.75603,4.63839,2.70236,43.82575,3.98921,55.31577,1.25931,0.88415,2.83958,7.06032,0.77496,3.97224,3.40414,61.49194,29.80874,34.08022,6.42344,49.38273,2.25465,43.73166,1.66646,42.59983,44.38546,5.36403,2.93459,2.56012,6.19293,25.10824,54.54036,12.24908,1.40113,3.79718,50.10539,2.74544,4.6885,9.28125,4.30324,5.36132,4.95437,10.18776,2.15163,14.61614,46.88238,46.16899,3.43659,2.03222,2.7929,3.94255,49.193,16.91626,7.62796,7.63106,1.37043,3.15672,1.21601,4.81226,1.76544,5.51614,4.23573,12.90077,1.84261,50.0396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_66,7.57849,2.3981,11.37216,3.81278,47.7804,45.637,19.87058,4.76785,2.99723,6.41682,5.37003,2.02438,2.09598,4.80661,10.7551,47.65637,2.94785,6.03073,2.72369,5.02333,6.54419,6.59395,9.88656,7.67489,41.26105,45.78758,6.00554,40.68853,10.04944,7.38313,3.38738,1.91823,44.10256,56.63593,43.11854,6.93173,2.67955,4.4117,5.66688,3.51032,49.01243,2.37844,7.67443,15.14483,4.01371,12.56794,3.30175,16.31581,4.27069,45.56723,43.87352,10.47298,4.31979,2.96661,14.59598,46.62481,2.59822,8.64659,46.59506,6.01049,45.31237,5.31076,2.20695,4.96492,7.94577,4.07197,8.81537,5.04929,55.76979,4.36881,44.83466,39.55678,6.11822,4.02171,8.95578,5.10441,6.96111,7.43546,8.48625,47.31558,9.84601,18.87485,8.44062,7.38516,1.53848,43.91056,45.90195,2.83727,56.33589,2.73773,2.07373,2.66673,7.96276,45.79939,48.87219,2.6852,6.17793,3.97533,13.51558,1.90296,44.63697,46.24084,1.27864,5.50567,5.19763,17.11154,48.39631,4.47367,2.48122,3.33514,49.72922,2.84979,4.54037,4.44408,3.96637,51.0085,3.45597,37.34581,5.75915,9.80254,4.86324,3.55423,44.33409,45.17142,13.28685,3.85422,7.64765,21.40833,5.04462,14.08702,9.32509,1.31979,43.54443,7.27478,43.03919,6.31809,5.16136,54.84978,3.28114,4.7822,45.10816,3.04869,45.35599,4.85462,2.97709,4.52708,28.40779,6.28987,3.85026,6.45248,17.43519,9.72638,50.68895,2.82885,2.42822,3.51067,42.48364,40.22398,3.80982,5.39822,4.41835,53.6939,4.01162,3.24982,2.86441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_65,8.88422,8.59058,2.73996,4.47703,47.73521,23.44904,8.5358,47.73205,41.88507,7.17349,1.75758,4.42535,2.48657,2.19363,5.71156,1.25945,14.12829,46.97538,18.13848,3.25628,6.25847,4.77884,7.97735,12.95783,6.5369,43.74855,2.58385,8.54423,5.57339,25.12604,1.93044,1.48102,19.46787,2.7395,14.98573,48.88985,6.50393,14.8433,3.23354,11.95798,8.34226,2.29028,45.44745,11.55511,11.76725,2.48975,1.80753,5.39318,1.96302,47.63657,47.70296,4.06562,24.70651,2.62986,47.19265,42.03659,1.38698,24.07934,6.78502,2.73094,4.44848,7.68917,2.32405,6.82394,15.23461,2.24301,2.3221,3.81405,49.5396,0.89909,6.59343,9.85787,2.998,4.63532,1.64504,3.68681,3.62243,1.24265,46.91011,46.45403,3.9966,10.9917,1.80334,18.94037,1.78743,11.45588,5.5573,5.77486,56.36653,3.02356,1.04455,1.54003,3.96505,29.05943,8.35478,16.98718,4.63679,1.2118,33.23767,5.4155,41.19394,3.00944,44.33112,5.85881,1.79027,7.25754,2.35854,3.22688,6.3872,0.84101,10.90765,2.40551,8.46523,3.92372,1.74754,53.05588,4.99521,7.69864,7.18005,1.00205,40.96112,36.28962,3.7537,46.8928,3.62614,8.88349,10.6524,40.9369,1.88723,2.09331,2.06027,2.33107,2.53118,2.86653,42.91977,9.32403,1.64973,5.29611,3.6034,19.70134,48.40981,5.34373,6.21643,6.44879,46.09912,2.54428,5.79286,11.90498,9.01095,1.60586,9.82774,3.97742,31.08978,1.25819,12.07321,3.05206,4.75678,4.29809,24.0143,4.35974,3.06212,2.52968,1.73279,4.22291,8.18617,2.28035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_64,1.96898,5.48599,3.53179,2.16846,45.61558,3.86846,4.91253,46.06502,44.68257,9.68713,9.51916,3.99,5.11072,5.11507,4.70112,3.21549,5.70723,10.15878,7.89074,4.16954,2.9364,3.3678,4.3312,8.29294,28.73144,5.86811,0.89548,6.87324,2.03815,44.13761,5.10358,3.53752,34.4195,3.75118,3.88009,48.50008,3.75254,43.39917,2.93162,5.78169,4.7815,32.4309,6.87781,5.7257,44.63044,2.55776,4.01368,37.04062,3.63707,5.09023,3.24865,3.9259,6.79671,4.38614,21.55307,7.1833,1.2657,3.84062,2.2476,2.49467,3.07526,9.01658,3.13484,3.55484,2.52032,6.86065,2.81548,3.6987,55.25143,3.16406,6.29297,4.52559,1.39975,2.93233,3.34456,2.69917,4.28988,2.48599,3.85902,45.99126,3.344,22.41173,3.18637,13.24006,4.0406,1.86689,17.39381,4.13723,52.18293,6.04627,42.24985,2.54689,1.79391,26.36227,9.16315,10.61794,15.04422,1.99284,6.75672,2.41499,47.42843,1.92762,3.14579,2.87203,6.75127,7.46493,4.39719,55.60873,3.0219,1.71851,50.81539,37.42567,5.95356,4.41674,3.40071,38.72379,44.30345,5.33418,5.32982,3.52062,4.66006,37.87776,6.50245,47.56265,7.91476,5.53745,12.1931,8.85914,3.38454,10.77231,7.11836,9.66498,2.36155,6.36577,46.08357,7.89157,3.35827,4.27524,45.09616,4.48766,4.84243,2.48807,5.09516,2.33675,3.83353,8.00997,3.9748,20.55626,5.08902,5.63979,4.68505,8.28645,9.7816,3.91107,3.05455,1.96893,5.44126,3.67957,2.22969,45.62053,4.20454,24.97543,2.89354,6.24916,3.13867,4.34219,2.25609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_63,22.97527,3.08175,8.66222,8.98034,9.45678,6.58497,7.50029,1.70071,3.37318,2.77822,3.38626,11.23283,5.03695,3.88165,7.72937,29.51812,6.15356,46.16446,17.61887,42.15213,3.66394,43.08436,49.95899,7.77534,54.84048,6.75545,29.4528,6.27663,5.14616,2.9527,39.34573,31.92463,10.56551,53.0381,8.58122,34.30821,52.90511,6.53359,13.73025,47.67673,50.20524,2.6079,33.10597,28.91835,4.24164,7.94249,3.41097,4.63528,44.57925,37.10872,18.55008,3.41953,3.87848,5.26786,43.71239,11.93008,18.65777,6.27916,2.54689,45.08286,9.59094,5.45823,6.15559,11.0321,14.84061,2.20166,54.31457,5.68763,54.01524,2.29463,3.01307,13.75881,14.52725,19.02471,6.51401,11.2241,47.93718,42.37446,10.81986,5.5283,38.78837,7.70932,1.86021,2.32951,14.76142,2.24383,2.71513,43.30759,4.12429,3.46731,35.53614,31.68209,30.00496,1.89058,1.42624,1.82209,4.27005,2.56521,5.29543,11.87251,2.62309,5.11099,24.09954,44.15086,1.95776,6.36778,14.2255,55.32712,7.18902,5.25968,3.28006,2.0511,41.42791,3.86606,4.21529,56.02973,3.23118,31.00851,55.91069,54.86067,13.23179,3.49483,2.33312,7.8044,19.16686,44.72398,1.60052,6.70294,54.31483,43.41875,54.30728,1.93868,8.83121,40.31252,3.04744,30.80154,7.8179,53.2801,16.48775,5.6444,40.97481,4.50391,40.61007,3.26992,20.11598,8.60511,50.06962,4.55392,1.91073,29.67545,41.32894,3.25467,12.13626,4.33474,5.78937,3.51749,7.8725,3.14716,9.20759,2.97874,3.75212,52.96063,7.95142,51.48559,4.53667,11.01566,5.70733,16.79041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_62,45.12566,3.7589,11.19965,3.2251,7.22036,2.50253,5.01352,3.85981,7.14611,2.24361,10.27043,7.50563,?,8.8593,7.13396,1.64251,3.67605,5.45591,2.49555,45.27122,2.71393,4.9249,3.61251,46.00085,52.2391,2.76286,5.41098,1.95146,3.74572,2.26572,53.96058,5.72289,2.60503,4.20479,1.92099,48.79028,1.65495,2.93341,3.61494,2.51279,8.00255,11.14422,3.74462,6.08973,47.60616,4.72165,1.26258,8.62065,49.40508,4.82945,1.00212,2.79125,1.83584,0.46531,47.21764,5.2443,3.09881,2.0457,3.52538,2.81218,1.80545,44.54017,5.58963,7.64254,3.08942,15.25766,2.30786,5.70337,51.57739,23.84066,2.75328,44.92557,1.93009,11.46934,3.71966,2.27691,51.74568,8.66494,1.8197,7.16022,2.66571,5.85284,1.95981,8.23846,5.51283,2.56156,10.1937,4.12097,59.5129,26.36105,37.55686,49.53443,22.80416,5.70442,1.20865,50.94969,10.54355,1.99761,3.69419,4.08075,4.14314,5.58983,4.3877,48.34323,3.12661,44.92149,1.17406,57.04853,1.42301,0.86817,11.74866,7.21376,3.09942,3.44473,10.72811,55.16534,6.54914,44.67584,3.18128,51.31375,2.44185,46.9219,6.12596,6.89249,49.2949,12.52973,1.54,3.68645,8.65216,43.51726,56.88054,25.29461,3.26327,7.59737,51.5274,3.59365,15.20793,7.28173,59.41524,43.51399,4.1988,3.54989,1.22805,2.90357,47.91721,47.46865,1.87254,3.13897,3.01124,7.70198,48.26083,31.73606,2.03748,7.60969,2.52135,7.57869,4.18047,15.94419,3.46371,2.05625,4.49818,7.21098,10.04663,51.46782,2.0829,6.89372,7.9948,3.26073,7.24158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_61,12.73898,4.03887,1.69693,5.1992,6.8821,21.85522,4.63163,10.05813,9.99494,12.72068,3.26248,5.14789,7.95843,2.73558,7.85978,43.56409,21.01514,9.65554,46.59681,9.48862,27.3953,6.21485,47.28298,5.23842,91.93501,40.39331,15.02936,18.63259,46.90887,43.82896,6.9699,43.80862,4.77026,7.80008,3.07581,7.9826,3.12912,8.08174,40.42936,7.68624,4.01716,3.07066,5.44917,42.6325,42.79421,3.52605,7.0296,2.3096,11.75889,3.58144,10.94344,4.11335,14.84431,4.02803,5.11253,38.27636,6.17906,53.47098,40.34488,47.10132,42.09562,3.94525,10.05383,4.55864,43.40637,6.03059,54.7947,42.96447,6.14279,9.62985,44.97033,5.41116,1.98347,1.2069,3.27241,5.12408,19.12432,6.10081,38.39915,10.22788,5.17609,6.65716,3.77748,45.76267,41.16437,20.02271,25.60485,2.45157,9.24943,3.43628,8.32399,5.85796,1.36709,14.14384,48.93164,4.35815,24.38606,31.15819,12.22106,6.27662,50.47159,1.42158,39.51887,7.65046,45.68801,1.83531,46.86542,2.97875,39.65225,13.52311,7.89142,9.71209,46.94926,7.25374,6.3474,44.44997,3.30955,3.63373,54.73848,54.64928,6.0844,3.71978,9.25844,7.39703,4.25875,4.75551,13.24547,4.25553,54.25611,3.05031,53.71153,7.13474,2.73016,48.10771,46.62526,48.18397,7.74946,2.12439,44.66208,42.60403,2.5523,12.5931,3.54686,2.54811,2.64682,3.9798,48.6778,4.81473,7.2639,46.55677,4.73941,4.7218,45.65361,2.64682,2.82013,9.70424,6.14915,3.96708,16.4289,7.17709,6.85159,59.12242,1.94581,50.35034,29.15829,40.6566,7.0722,11.28985,7.34833,36.88264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_60,2.76319,1.92437,3.18182,3.20923,25.49189,1.82214,45.35115,44.75326,2.80113,7.88814,3.30106,48.10933,47.29705,1.96128,44.29754,1.92223,1.87919,3.66925,48.91381,45.41549,45.89096,4.75132,49.80623,36.81376,55.14317,4.05334,1.99722,2.91266,3.54968,7.76803,4.7298,3.07677,1.7149,3.13238,2.23263,49.9248,4.86528,44.41598,1.74911,3.90835,5.13363,3.74517,2.27007,45.41039,44.24815,2.94005,3.47321,2.68707,1.69756,5.33801,4.37077,2.37355,2.22767,2.91995,50.49553,5.91537,0.95941,3.78436,1.11167,3.84005,2.69621,37.40831,1.26912,3.32782,3.68136,2.45848,0.92893,2.16449,11.81102,47.01939,48.31949,44.68115,1.42949,2.74784,1.48522,3.75676,47.59311,45.05612,5.90205,5.895,1.5278,8.47438,43.98464,11.27522,1.65102,0.9164,7.1694,2.58274,56.18575,45.88612,2.73476,2.25804,1.66146,2.99397,2.64391,49.00275,8.6274,2.65081,45.69749,1.14731,5.50743,2.732,4.12911,50.75161,4.65047,15.77311,1.75696,7.72567,2.69765,2.16681,42.99679,32.17813,2.98541,1.80856,3.24277,55.78823,45.51124,48.69656,5.40916,54.6754,3.82206,48.39365,43.48255,42.55834,48.77088,8.02406,39.96002,2.13569,56.68532,4.8137,6.08659,44.83708,1.26144,46.68255,34.66532,7.69395,39.78654,2.59141,49.24436,48.44123,1.97998,53.95974,3.1753,1.76713,4.37455,26.49768,54.12549,44.14873,44.53014,28.86824,7.11064,46.33175,46.4176,1.47541,6.82266,4.61851,40.52808,41.62416,3.79503,3.61563,2.28537,2.45062,3.05691,52.99978,4.06928,5.44447,1.64033,1.27356,3.72204,2.78242,29.57479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_59,12.11876,3.70756,14.23316,2.4623,10.08034,4.4629,27.28235,8.67858,28.05031,5.92378,14.2704,3.28483,17.72054,5.57857,31.92346,6.91542,5.65781,5.77663,2.5829,7.68404,3.48019,5.42703,48.86316,35.52968,39.47766,5.92931,8.49889,3.57221,6.59352,6.28658,45.38598,5.3741,3.13836,53.44798,2.53166,45.38612,2.83447,3.25648,8.55918,7.26921,49.1373,2.01752,5.41331,6.57832,35.29124,6.67602,3.71739,8.24187,42.94687,2.13531,4.31513,5.21775,4.47741,1.45274,48.41987,4.77029,2.60936,53.25144,9.93823,2.71597,2.11471,6.95689,4.16193,4.33796,4.82076,6.1392,57.32195,9.87052,56.65845,11.20294,5.49362,2.7482,4.77167,4.23662,3.57052,4.12003,47.97774,8.15003,4.88026,8.1767,3.35347,2.31512,2.08439,7.18766,19.2303,3.43352,12.81594,5.44311,5.18023,3.15136,38.12909,37.07801,3.42839,7.7702,9.64876,44.91713,13.4804,1.80008,8.41259,6.99399,51.1769,17.1431,3.42171,7.26736,3.97502,21.14584,5.81226,54.39732,3.17295,4.13096,11.38829,3.67436,42.67327,5.72678,14.87404,9.80965,38.89611,47.03502,5.22481,34.52635,2.98095,42.04144,5.15692,4.56617,11.22823,2.12782,5.70357,2.5183,9.56348,44.85127,53.69008,17.16551,3.84522,4.00751,2.16373,7.08055,25.58373,11.87902,2.31772,32.93216,2.67816,12.68889,3.8374,3.56702,5.40528,36.97297,49.96389,1.93409,2.69296,6.72335,42.3704,12.15657,2.16995,2.70441,2.36628,5.54181,3.39108,17.57358,3.61682,1.94774,3.26599,53.5664,2.63873,49.90633,2.05158,1.80871,2.48382,5.53392,7.74277,1.58434,4.19613,10.23418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_58,45.78188,3.07994,8.7267,13.76682,45.88544,4.18041,45.62477,45.47617,46.2936,3.92132,26.66239,4.84542,42.40043,9.35633,42.52824,47.21857,9.80535,25.9907,8.60348,46.59362,28.45397,18.97005,47.53783,45.09346,6.80517,42.55542,46.29712,46.45602,47.0393,32.7488,3.19951,47.64553,43.93471,20.25061,1.84537,10.48547,6.19871,4.39709,39.97344,16.99021,46.05264,11.19572,45.98304,40.00539,11.38689,8.494,35.47796,3.32095,48.31457,45.48077,19.99779,16.58533,40.6388,16.61165,47.12133,47.3558,6.31813,21.78539,10.58422,3.79042,5.0487,33.48046,48.17826,45.33626,39.85792,6.99196,33.3177,2.48756,52.39538,12.417,33.98925,46.46744,26.98789,3.04,1.66776,24.23565,4.60338,46.21178,15.53631,41.024,5.64113,1.40515,8.91456,44.17218,1.88341,10.24379,35.44756,9.09777,48.15679,3.09259,46.27187,8.81553,36.05852,45.51578,7.72929,39.3282,23.37879,1.78541,4.61256,39.44823,2.05211,4.31283,39.58792,41.0968,40.2683,8.58161,44.59589,54.6876,9.52157,19.45826,53.80008,46.33566,15.24021,19.68572,3.53113,56.56471,2.48937,48.71353,3.44234,52.59541,44.50663,36.72838,2.90763,6.23559,5.61471,46.81919,6.90526,25.82034,52.35768,3.75812,53.34324,44.52633,2.83265,2.65525,52.07094,47.7653,18.16249,7.22359,9.91051,22.65703,4.05441,39.72089,3.98508,44.08769,41.01577,2.55511,2.53477,9.629,5.74699,46.02541,47.35494,4.80595,6.65868,3.24739,1.04884,44.77304,6.149,43.4616,18.99935,43.12538,44.94557,40.82545,2.38021,50.41349,4.86983,46.5574,2.43554,6.22912,8.31136,2.93463,3.06631,40.48796,1.77681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_57,6.68297,6.04317,3.14017,1.27334,5.57272,37.47262,6.15108,12.6964,32.03568,10.57712,6.69792,3.18954,7.34395,1.72145,18.05704,4.45121,44.04853,7.36665,61.33428,5.84463,7.78481,4.77525,6.30031,5.82576,45.43457,4.12884,4.11289,3.83239,6.75941,47.10743,4.12051,2.50876,2.73796,53.75424,4.56917,40.32521,4.09,23.42201,7.91812,5.85203,4.30146,13.72206,3.72607,9.44806,46.66735,3.7078,16.90988,45.85686,4.04634,2.4235,5.99133,3.10351,14.79273,5.42102,48.89471,4.11332,2.41592,27.96087,17.90889,4.28176,2.70126,3.70054,3.64396,2.04279,27.71221,2.37092,4.5274,26.88391,54.30132,7.96944,36.28563,4.47265,3.26995,0.90269,3.624,2.4157,5.06158,5.59077,48.10917,12.35529,2.75795,5.96263,4.80435,13.31207,5.91242,21.92744,24.9166,4.15885,53.66692,4.72156,39.94928,5.06403,3.89934,18.47617,44.86752,12.79238,29.5167,2.63,23.65555,1.96866,50.0667,3.57711,2.75493,4.30721,6.36285,5.02892,4.5278,52.88302,4.29001,3.40285,15.20786,32.17435,6.5609,3.82225,4.71098,39.21967,44.34975,44.04614,5.18542,45.25162,4.69866,45.6188,1.66065,6.7534,3.2114,2.74944,16.34615,37.72205,11.30576,44.02996,5.49468,25.62223,2.84262,2.13611,46.95919,5.93911,9.06423,3.65682,45.59044,40.86494,3.89833,15.71329,4.24866,4.90841,2.12819,10.1608,49.979,16.35408,3.50076,6.28286,7.97039,4.42905,41.59211,3.78645,5.06866,4.01204,3.05546,14.74991,4.31676,5.24585,2.73786,28.38006,4.51071,6.02322,1.82781,3.56374,2.69634,2.15757,17.97946,5.49265,3.69187,3.52107,3.30099,5.21322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
