,Sequence_477,Sequence_476,Sequence_475,Sequence_474,Sequence_473,Sequence_472,Sequence_471,Sequence_470,Sequence_469,Sequence_468,Sequence_467,Sequence_466,Sequence_465,Sequence_464,Sequence_463,Sequence_462,Sequence_461,Sequence_460,Sequence_459,Sequence_458,Sequence_457,Sequence_456,Sequence_455,Sequence_454,Sequence_453,Sequence_452,Sequence_451,Sequence_450,Sequence_449,Sequence_448,Sequence_447,Sequence_446,Sequence_445,Sequence_444,Sequence_443,Sequence_442,Sequence_441,Sequence_440,Sequence_439,Sequence_438,Sequence_437,Sequence_436,Sequence_435,Sequence_434,Sequence_433,Sequence_432,Sequence_431,Sequence_430,Sequence_429,Sequence_428,Sequence_427,Sequence_426,Sequence_425,Sequence_424,Sequence_423,Sequence_422,Sequence_421,Sequence_420,Sequence_419,Sequence_418,Sequence_417,Sequence_416,Sequence_415,Sequence_414,Sequence_413,Sequence_412,Sequence_411,Sequence_410,Sequence_409,Sequence_408,Sequence_407,Sequence_406,Sequence_405,Sequence_404,Sequence_403,Sequence_402,Sequence_401,Sequence_400,Sequence_399,Sequence_398,Sequence_397,Sequence_396,Sequence_395,Sequence_394,Sequence_393,Sequence_392,Sequence_391,Sequence_390,Sequence_389,Sequence_388,Sequence_387,Sequence_386,Sequence_385,Sequence_384,Sequence_383,Sequence_382,Sequence_381,Sequence_380,Sequence_379,Sequence_378,Sequence_377,Sequence_376,Sequence_375,Sequence_374,Sequence_373,Sequence_372,Sequence_371,Sequence_370,Sequence_369,Sequence_368,Sequence_367,Sequence_366,Sequence_365,Sequence_364,Sequence_363,Sequence_362,Sequence_361,Sequence_360,Sequence_359,Sequence_358,Sequence_357,Sequence_356,Sequence_355,Sequence_354,Sequence_353,Sequence_352,Sequence_351,Sequence_350,Sequence_349,Sequence_348,Sequence_347,Sequence_346,Sequence_345,Sequence_344,Sequence_343,Sequence_342,Sequence_341,Sequence_340,Sequence_339,Sequence_338,Sequence_337,Sequence_336,Sequence_335,Sequence_334,Sequence_333,Sequence_332,Sequence_331,Sequence_330,Sequence_329,Sequence_328,Sequence_327,Sequence_326,Sequence_325,Sequence_324,Sequence_323,Sequence_322,Sequence_321,Sequence_320,Sequence_319,Sequence_318,Sequence_317,Sequence_316,Sequence_315,Sequence_314,Sequence_313,Sequence_312,Sequence_311,Sequence_310,Sequence_309,Sequence_308,Sequence_307,Sequence_306,Sequence_305,Sequence_304,Sequence_303,Sequence_302,Sequence_301,Sequence_300,Sequence_299,Sequence_298,Sequence_297,Sequence_296,Sequence_295,Sequence_294,Sequence_293,Sequence_292,Sequence_291,Sequence_290,Sequence_289,Sequence_288,Sequence_287,Sequence_286,Sequence_285,Sequence_284,Sequence_283,Sequence_282,Sequence_281,Sequence_280,Sequence_279,Sequence_278,Sequence_277,Sequence_276,Sequence_275,Sequence_274,Sequence_273,Sequence_272,Sequence_271,Sequence_270,Sequence_269,Sequence_268,Sequence_267,Sequence_266,Sequence_265,Sequence_264,Sequence_263,Sequence_262,Sequence_261,Sequence_260,Sequence_259,Sequence_258,Sequence_257,Sequence_256,Sequence_255,Sequence_254,Sequence_253,Sequence_252,Sequence_251,Sequence_250,Sequence_249,Sequence_248,Sequence_247,Sequence_246,Sequence_245,Sequence_244,Sequence_243,Sequence_242,Sequence_241,Sequence_240,Sequence_239,Sequence_238,Sequence_237,Sequence_236,Sequence_235,Sequence_234,Sequence_233,Sequence_232,Sequence_231,Sequence_230,Sequence_229,Sequence_228,Sequence_227,Sequence_226,Sequence_225,Sequence_224,Sequence_223,Sequence_222,Sequence_221,Sequence_220,Sequence_219,Sequence_218,Sequence_217,Sequence_216,Sequence_215,Sequence_214,Sequence_213,Sequence_212,Sequence_211,Sequence_210,Sequence_209,Sequence_208,Sequence_207,Sequence_206,Sequence_205,Sequence_204,Sequence_203,Sequence_202,Sequence_201,Sequence_200,Sequence_199,Sequence_198,Sequence_197,Sequence_196,Sequence_195,Sequence_194,Sequence_193,Sequence_192,Sequence_191,Sequence_190,Sequence_189,Sequence_188,Sequence_187,Sequence_186,Sequence_185,Sequence_184,Sequence_183,Sequence_182,Sequence_181,Sequence_180,Sequence_179,Sequence_178,Sequence_177,Sequence_176,Sequence_175,Sequence_174,Sequence_173,Sequence_172,Sequence_171,Sequence_170,Sequence_169,Sequence_168,Sequence_167,Sequence_166,Sequence_165,Sequence_164,Sequence_163,Sequence_162,Sequence_161,Sequence_160,Sequence_159,Sequence_158,Sequence_157,Sequence_156,Sequence_155,Sequence_154,Sequence_153,Sequence_152,Sequence_151,Sequence_150,Sequence_149,Sequence_148,Sequence_147,Sequence_146,Sequence_145,Sequence_144,Sequence_143,Sequence_142,Sequence_141,Sequence_140,Sequence_139,Sequence_138,Sequence_137,Sequence_136,Sequence_135,Sequence_134,Sequence_133,Sequence_132,Sequence_131,Sequence_130,Sequence_129,Sequence_128,Sequence_127,Sequence_126,Sequence_125,Sequence_124,Sequence_123,Sequence_122,Sequence_121,Sequence_120,Sequence_119,Sequence_118,Sequence_117,Sequence_116,Sequence_115,Sequence_114,Sequence_113,Sequence_112,Sequence_111,Sequence_110,Sequence_109,Sequence_108,Sequence_107,Sequence_106,Sequence_105,Sequence_104,Sequence_103,Sequence_102,Sequence_101,Sequence_100,Sequence_99,Sequence_98,Sequence_97,Sequence_96,Sequence_95,Sequence_94,Sequence_93,Sequence_92,Sequence_91,Sequence_90,Sequence_89,Sequence_88,Sequence_87,Sequence_86,Sequence_85,Sequence_84,Sequence_83,Sequence_82,Sequence_81,Sequence_80,Sequence_79,Sequence_78,Sequence_77,Sequence_76,Sequence_75,Sequence_74,Sequence_73,Sequence_72,Sequence_71,Sequence_70,Sequence_69,Sequence_68,Sequence_67,Sequence_66,Sequence_65,Sequence_64,Sequence_63,Sequence_62,Sequence_61,Sequence_60,Sequence_59,Sequence_58,Sequence_57,Sequence_56,Sequence_55,Sequence_54,Sequence_53,Sequence_52,Sequence_51,Sequence_50,Sequence_49,Sequence_48,Sequence_47,Sequence_46,Sequence_45,Sequence_44,Sequence_43,Sequence_42,Sequence_41,Sequence_40,Sequence_39,Sequence_38,Sequence_37,Sequence_36,Sequence_35,Sequence_34,Sequence_33,Sequence_32,Sequence_31,Sequence_30,Sequence_29,Sequence_28,Sequence_27,Sequence_26,Sequence_25,Sequence_24,Sequence_23,Sequence_22,Sequence_21,Sequence_20,Sequence_19,Sequence_18,Sequence_17,Sequence_16,Sequence_15,Sequence_14,Sequence_13,Sequence_12,Sequence_11,Sequence_10,Sequence_9,Sequence_8,Sequence_7,Sequence_6,Sequence_5,Sequence_4,Sequence_3,Sequence_2
Sequence_379,6.37667483,13.04480444,3.68976179,3.7420896,2.09328949,7.69768932,3.03771254,3.46043876,2.64000389,3.35141036,3.35200488,4.11017941,4.39756658,5.90012292,5.09631928,5.14067824,5.46447986,4.70398149,4.73224722,52.04884261,51.27437869,5.87565292,54.12581219,54.30026724,54.40468154,56.96459068,54.12581219,8.80704826,36.31740161,3.49923724,54.16537726,7.63566648,58.30999657,3.54231298,10.83561596,7.85071133,53.41791928,52.69561101,51.54796577,50.95583616,3.35348769,3.64540902,52.41130332,57.39727687,4.12792422,44.93400204,56.75435659,8.24312365,45.10495295,48.46814689,53.48972983,3.21912393,10.1737334,53.12435074,6.08550585,16.18007621,3.87397414,50.80465507,6.46052174,2.27107627,3.91196934,49.87296866,6.24176446,52.90052531,48.81144024,44.03930283,46.31914585,46.17893784,9.72242239,5.24006357,50.47063245,3.55041937,6.87397985,4.86311126,5.46612067,3.03992969,8.18956563,5.1540243,5.40684849,46.74491586,51.85727145,47.31881373,4.37875755,5.94221196,5.93521648,8.68483492,5.56725788,47.13764149,5.25038152,5.34847234,45.38088751,51.64269471,2.79903688,44.17644294,45.8911495,48.7242283,5.27477921,46.53330896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_378,12.59119419,12.11446191,49.26683633,3.48533846,44.58645094,13.30622429,6.75635649,10.43880773,5.26935703,3.92230104,49.0735724,49.4166176,12.37089367,44.38367558,50.27659994,49.95186595,6.16821672,50.27758443,7.78560253,11.32825031,9.73724689,5.05224373,55.79730717,55.72931085,55.7079585,55.72931085,55.81862446,2.5869763,4.85465936,3.13958611,57.33218147,49.26927195,3.67226126,47.19748337,6.4565619,4.80963183,54.31989534,51.84268055,50.31326007,51.63419988,7.23833758,42.36318077,12.84855314,22.51466415,52.88520128,4.80776962,4.22593152,4.20311848,2.19263798,8.58854761,3.28988671,40.9370159,2.69307052,5.23679153,3.89635528,6.86606337,40.9370159,4.38118152,47.73056625,49.41242783,8.47245772,4.18826573,6.40805768,4.6851147,20.81897471,3.04423827,4.64251673,4.15171808,45.40039585,17.77363724,1.75127328,20.91763252,14.07753659,45.52640811,30.30375029,44.24358457,39.25036827,49.88264031,10.55308985,10.52062199,13.32056999,1.71579173,49.32424901,9.249037,38.8084805,2.77910005,16.55429191,5.42478158,17.71303314,3.92031851,5.94155422,5.19336015,50.25451081,5.58986778,49.17416449,4.26523858,7.94598855,48.76818527,35.49701045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_377,52.257704,59.59180264,47.46711589,49.28860612,45.51160256,12.12163837,51.40228734,51.82760571,51.30949729,51.03214068,51.61605884,45.71100842,51.8272955,48.88759125,49.04347692,49.28686047,10.02486101,8.08672502,7.61958079,57.81977175,57.19311378,56.68747676,55.14096345,54.97868864,54.98444703,54.97868864,55.10282381,48.03425382,47.59176488,49.41624197,56.36019785,48.64927576,58.07509758,39.96690456,25.19545032,49.30891367,55.80045275,54.32211335,53.84950829,54.14621022,12.80949796,51.99979501,57.34415576,58.12318858,10.21467953,5.78480667,6.97398608,24.97115132,5.10443842,50.23390383,54.51847948,48.27824254,5.10074392,50.54304109,49.51151475,7.24038045,48.27824254,6.21591949,38.87583092,49.27388815,6.36089705,5.28610152,48.51308147,5.44661333,47.11943684,7.02208216,21.16442335,47.29976255,51.38085786,30.30705881,4.09700302,47.62719096,44.14883008,48.50409435,50.86915898,49.72204608,11.11240294,49.87597719,9.12515753,7.77543909,14.47622611,3.99237217,15.85189096,45.34602317,46.681564,5.06019694,49.48454954,5.48620902,50.4522494,42.57098043,6.29224991,6.55031717,10.4596459,2.42336263,11.90420756,47.10965717,7.31535846,30.95320538,45.28326453,5.1736089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_376,50.3746505,8.62148238,47.73977911,11.65250055,51.04760091,51.59680432,7.68760438,37.90716485,7.09187622,9.17269058,46.60323813,51.63352907,11.00401073,49.27070448,46.85986598,46.85986598,44.81271756,12.18527621,7.32725626,48.74438705,48.18426111,43.23742782,55.4152847,55.64342519,55.40220333,57.0420452,55.42446392,4.83803347,52.20407626,51.15437153,55.83016149,40.53283431,62.11338448,50.59410035,54.48960222,49.89944352,54.33778069,53.98373017,53.4145053,53.36975497,49.76940287,14.05661676,53.43093702,9.14524989,12.07263696,5.25432191,8.21206147,6.88476279,2.33661341,4.89940184,5.62009599,12.39982455,5.15482581,3.82198364,11.31873783,54.88897977,46.03744623,3.90242762,51.50707627,52.91215275,72.08760143,8.50438701,50.39111335,6.81651933,49.01963052,6.60896344,22.48174902,49.47936925,53.43374037,12.66418608,7.79013138,47.11904701,7.06045795,37.98726338,56.19259533,49.61219804,4.783886,53.67691973,10.51691783,6.33217512,54.38114573,4.45411515,51.36639718,9.37079097,6.47910694,2.79073422,50.63211112,47.07649453,8.34033724,50.09541326,8.17027049,13.06096039,51.83425422,7.7193068,53.4647741,2.03204175,7.58702682,51.35160439,13.70669364,4.25874522,7.09882923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_375,6.2986545,31.89178283,4.50908117,2.38692335,4.10893878,11.38925496,2.69914101,2.2879985,1.88503141,1.34530101,42.87063544,48.96315418,3.7633066,2.72416871,45.78619911,45.9434565,1.56089152,49.21234481,49.13567469,46.22398423,37.72296161,3.09604386,53.84124519,54.05424276,6.58293905,7.12377263,11.00151267,2.49831394,3.36576623,4.43941438,53.46676684,44.40132906,3.96398185,3.39174617,2.23073548,7.41308457,55.78530572,55.05044489,1.93638264,4.3569,3.39924621,5.11276038,42.50106597,52.46935522,2.86443884,5.05130509,4.70182791,6.26913607,1.51136042,4.21157799,1.85686461,9.71172751,1.80445663,8.74539826,3.26551777,5.26955589,7.60795802,3.95944712,35.61730157,5.08246994,2.99876915,2.89843705,3.8617163,6.47001915,6.53327291,2.95526631,3.21297065,44.02561359,3.08190059,6.74239188,1.86572712,7.04073826,4.91177802,3.82764949,2.90074056,35.54906872,2.61650187,5.65695358,6.49198983,7.70951957,4.08386988,0.67810086,50.25429608,3.38565961,4.83181601,1.41721059,5.26839255,4.2417226,4.75433263,5.86780226,4.98126304,5.23222083,49.86967395,5.55800975,5.94921039,3.35293066,7.8239916,47.6943628,45.621872,1.74187806,4.6358984,3.87192812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_374,4.90583456,7.65054236,4.1784187,2.05661883,4.41271436,3.52933995,2.71870271,3.26829064,2.71870271,2.77712639,4.98118296,4.47722138,3.88503708,3.27273353,3.9899702,4.08231113,3.11817845,3.68777805,2.49106774,10.22468081,9.84673588,6.43911861,14.50651219,14.50651219,14.76601518,14.50651219,14.50651219,5.18221298,8.08563921,3.54783633,19.36458544,49.39955976,3.38103977,5.02456445,54.19450305,4.01025041,5.8911597,44.63222045,37.75268432,2.88856259,4.47301214,43.16385697,5.92333288,5.04289585,4.48925751,5.51072075,3.26481871,7.44000964,4.71659234,48.10359548,9.94652772,1.8535914,44.09373509,45.15641762,45.49261751,4.62896114,1.8535914,7.38320111,6.12946145,4.64829521,3.12882174,38.99620559,4.05616739,44.7865216,48.2088868,47.69454416,5.52201217,3.30831224,3.15339682,4.97416242,8.60194911,1.81243964,3.23754693,3.11275973,2.88820088,3.77781116,5.58077449,4.13648151,5.63777019,34.14817197,5.51495334,7.88406112,4.44316715,2.44755778,6.17903805,4.10906784,2.80323902,2.81314776,3.07861768,13.27659671,47.21549653,47.87774856,4.62420986,44.62934451,5.41424552,5.09451574,4.4645551,49.65814809,4.25966699,5.54487439,42.92102404,11.79577409,5.4316534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_373,47.75624201,58.21940448,12.52123103,41.34968055,47.97279731,9.50703282,21.33326416,43.56921959,43.36238216,46.07198873,20.73489596,49.9691648,49.21355114,9.48488062,46.73649629,48.24890074,51.67957119,13.9148507,7.25783864,52.95848028,50.74354909,14.64408804,54.09642919,53.73123091,53.71159148,53.73123091,53.92530113,7.62596064,7.06973629,48.97081714,55.43202841,6.70989349,56.46157984,43.5816678,5.11608323,9.43879548,53.96696442,51.19395352,55.47319539,53.80460738,6.74508276,52.93842963,12.29835343,16.43822929,54.65152717,9.85099061,8.80773813,50.33499269,6.47921255,51.36931921,15.2795832,11.51588709,5.63235119,16.17392274,49.36234104,6.18082196,20.83313617,5.9984932,38.69864588,50.56849006,7.10523487,3.30795366,49.84043107,4.46890246,48.32573196,10.27033207,19.31466935,4.71507866,51.09759811,14.61338109,3.45567506,9.27951926,51.24971733,12.62035177,51.7790554,49.99849899,8.05201492,49.66989049,6.14286133,4.96547721,53.54549686,3.50819847,51.68948136,8.74812319,48.98367319,4.97487185,45.03926206,5.9428662,11.28464452,10.95560684,4.90008154,6.00058014,12.47405632,1.47928235,10.44940295,6.85133195,8.1658288,6.78883664,48.7103104,5.29741635,5.67200638,6.66294171,4.56344137,52.31471454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_372,2.64034979,9.19167827,1.23289567,1.96048588,1.18154385,2.97791416,1.60971736,2.11923769,1.92946122,1.54078101,2.74783688,2.60980501,3.93569115,2.97681485,3.01431745,2.9220653,1.11632445,6.78653935,6.58762708,50.62334807,3.82756622,1.37456745,6.80657834,6.80657834,6.64339373,6.80657834,6.80657834,2.57944529,4.37160736,5.86057769,52.56349732,35.31124714,57.55078536,0.76499202,6.19798777,1.79462745,2.24506866,6.69069514,62.84816142,5.79255054,1.74628435,36.71245793,48.58613997,56.27617613,1.98227237,47.55054858,6.80424741,4.12739734,3.47176899,6.61752346,2.58681359,1.60211985,4.15157304,3.27620497,4.16843233,2.28911744,2.10151327,52.84076417,3.7025416,4.20335828,0.81467764,39.61064575,2.83065942,51.48393093,6.27761956,4.76685808,3.86765007,19.91722627,3.90868951,4.45786136,8.5737487,1.66478914,5.60092804,1.22294377,2.90535389,3.68391708,2.27749096,2.48439748,48.57545677,48.22098636,10.28382567,2.61434297,4.06439935,3.90375293,3.55222727,2.87624872,2.88742873,40.31439083,2.0979063,2.03701192,30.03571424,19.24240019,6.55625754,19.45166884,3.96709363,2.82764572,6.99570939,3.70173069,4.42391242,10.63926971,11.27403259,49.8505375,2.86304673,5.04156584,10.20926005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_371,4.87871566,11.59546842,4.50154751,9.12313666,4.70672613,2.32184603,21.59116924,37.14817892,7.55548243,5.89270239,39.66219372,5.09134466,9.03226652,6.7276318,3.63555115,3.96233794,6.61380253,3.96230731,3.57535317,55.7662285,8.93578164,9.07788581,11.73130605,6.24294731,11.78661808,12.30149393,12.49281639,44.29634297,13.65617012,45.39230927,55.66511948,4.7850376,18.56222054,3.43737801,13.15518767,2.37330944,3.13964028,46.91830035,50.09887026,3.55216626,2.35863771,52.03144417,55.28001608,48.56351103,53.4933666,5.51660363,52.76107645,4.72328896,48.45191,44.46425389,13.71404947,2.82295323,47.75104574,52.77191626,44.6347612,6.43887329,3.04504382,54.18566169,5.40832926,43.86089329,3.24302653,50.327069,49.36924858,53.73304521,47.97577551,42.46395526,38.42037121,5.85188096,47.16445583,3.59701303,51.90827893,4.01231466,11.37428307,4.59431545,4.74957466,4.7486103,6.07188358,9.33097207,48.63183837,47.7287457,55.58853646,50.19949569,5.98259955,8.48036902,50.63225264,11.98452441,4.33675956,49.82750556,7.61008671,4.69434355,6.16104909,4.47692904,3.16512126,6.47337267,3.613664,49.91461978,4.456742,1.26359976,5.49157428,45.13134437,5.09571325,41.23496383,48.32545781,49.31000413,9.37180482,3.22282203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequence_370,51.96570283,56.38351544,0.69310644,1.3156532,2.80194288,5.88334755,0.95959242,2.03346662,1.27403912,0.98615088,1.25665544,3.28901596,1.57790399,3.64206653,0.88990755,1.48351416,3.42646156,6.45975934,7.13457815,54.58045126,55.16737518,4.01839457,53.94172834,54.02176995,54.01062991,54.02176995,53.99850984,3.25826359,10.14396378,6.40676015,53.88009376,37.76513291,8.02139758,2.72984694,55.71994742,3.42555477,51.53831208,4.10497017,50.57306552,6.43828609,3.58870434,9.98314839,53.0412938,8.72232787,4.40280221,17.28555082,53.86012722,6.77656391,4.39980427,7.8576468,3.25378096,2.86597956,39.91922854,4.26443148,5.11684953,6.63692575,2.86597956,51.02497704,4.62581172,2.92029988,5.30901798,52.08876862,3.08881657,50.53012638,8.25698467,44.44242126,50.50634845,46.67500977,2.39428535,15.36646829,43.7368945,3.43643338,6.1843708,1.41275096,3.56807325,4.64977495,7.08707441,5.52467848,3.6714239,38.34384311,53.70509117,4.17677838,2.64785674,3.1104837,5.56382197,5.0272746,2.00192224,3.73203599,1.87859945,2.86228667,41.58333384,51.73056296,11.49346411,44.68548333,5.95654889,5.13656467,18.95137366,49.21179354,4.58999413,46.61829892,47.88552552,11.75003554,4.67139938,2.8957454,51.16299797,2.43597235,6.65609326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
